Year_c,Month_c,Day_c,tName_c,date_ind,pod_id,pod_pls,pl_back,R-3_scr,R-2_scr,R-1_scr,R_scr,win_ind,fav_ind,mid_ind,weak_ind,tie_flag
2018,10,25,WGC-HSBC Champions (China) - Play Offs,2018_10_25,2018_10_25_v1_d2_grp6_PGA,cameron smith,2.8,3,-3,-5,0,1,0,1,0,2
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d2_grp21_PGA,peter uihlein,2.4,0,-3,0,0,0,1,0,0,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d2_grp21_PGA,keith mitchell,3.1,-4,5,-5,-3,1,0,0,1,0
2018,9,6,BMW Championship (USA) - Play Offs,2018_9_6,2018_9_6_v0_d2_grp21_PGA,chris kirk,3.0,-5,1,2,-2,0,0,1,0,0
2018,4,5,Masters Tournament (USA),2018_4_5,2018_4_5_v0_d2_grp10_PGA,phil mickelson,2.82,0,-3,-1,7,0,1,0,0,0
2018,4,5,Masters Tournament (USA),2018_4_5,2018_4_5_v0_d2_grp10_PGA,rickie fowler,2.86,-1,-1,-4,0,1,0,1,0,0
2018,4,5,Masters Tournament (USA),2018_4_5,2018_4_5_v0_d2_grp10_PGA,matt kuchar,3.1,3,1,-4,3,0,0,0,1,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp34_PGA,phil mickelson,2.42,-1,-1,-1,-2,1,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp34_PGA,satoshi kodaira,4.3,1,7,10,0,0,0,0,1,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp34_PGA,rafa cabrera bello,2.54,3,-1,-3,-1,0,0,1,0,0
2019,3,14,The Players Championship (USA),2019_3_14,2019_3_14_v0_d2_grp12_PGA,dustin johnson,2.38,1,-5,-4,-4,1,1,0,0,2
2019,3,14,The Players Championship (USA),2019_3_14,2019_3_14_v0_d2_grp12_PGA,jon rahm,3.2,-3,-1,1,-4,1,0,1,0,2
2019,3,14,The Players Championship (USA),2019_3_14,2019_3_14_v0_d2_grp12_PGA,sergio garcia,3.25,-4,-5,0,-2,0,0,0,1,0
2018,11,1,Shriners Hospitals for Children Open (USA),2018_11_1,2018_11_1_v0_d2_grp4_PGA,sam burns,1.91,6,2,-2,0,0,1,0,0,0
2018,11,1,Shriners Hospitals for Children Open (USA),2018_11_1,2018_11_1_v0_d2_grp4_PGA,chase wright,3.05,12,0,3,1,0,0,1,0,0
2018,11,1,Shriners Hospitals for Children Open (USA),2018_11_1,2018_11_1_v0_d2_grp4_PGA,kristoffer ventura,4.6,1,1,0,-2,1,0,0,1,0
2018,5,24,Fort Worth Invitational (USA),2018_5_24,2018_5_24_v0_d2_grp6_PGA,jon rahm,2.58,-4,-4,-2,0,0,0,1,0,0
2018,5,24,Fort Worth Invitational (USA),2018_5_24,2018_5_24_v0_d2_grp6_PGA,bryson dechambeau,3.45,-7,-6,-5,-3,1,0,0,1,0
2018,5,24,Fort Worth Invitational (USA),2018_5_24,2018_5_24_v0_d2_grp6_PGA,rickie fowler,2.54,0,-2,-1,-1,0,1,0,0,0
2020,2,20,WGC-Mexico Championship (North - Central America),2020_2_20,2020_2_20_v1_d2_grp1_PGA,bryson dechambeau,2.38,-5,-2,-1,-8,1,1,0,0,0
2020,2,20,WGC-Mexico Championship (North - Central America),2020_2_20,2020_2_20_v1_d2_grp1_PGA,bernd wiesberger,3.65,-3,0,-2,5,0,0,0,1,0
2020,2,20,WGC-Mexico Championship (North - Central America),2020_2_20,2020_2_20_v1_d2_grp1_PGA,matthew fitzpatrick,2.98,-1,-2,-1,-1,0,0,1,0,0
2018,4,12,RBC Heritage (USA) - Play Offs,2018_4_12,2018_4_12_v0_d2_grp2_PGA,xander schauffele,2.74,-1,-3,6,-3,0,0,1,0,0
2018,4,12,RBC Heritage (USA) - Play Offs,2018_4_12,2018_4_12_v0_d2_grp2_PGA,cameron smith,2.56,1,2,0,-3,0,1,0,0,0
2018,4,12,RBC Heritage (USA) - Play Offs,2018_4_12,2018_4_12_v0_d2_grp2_PGA,brandt snedeker,3.5,-3,-1,1,-7,1,0,0,1,0
2018,5,24,Fort Worth Invitational (USA),2018_5_24,2018_5_24_v0_d2_grp1_PGA,aaron wise,3.55,1,-3,-8,3,0,0,0,1,0
2018,5,24,Fort Worth Invitational (USA),2018_5_24,2018_5_24_v0_d2_grp1_PGA,justin rose,2.22,-3,-2,0,-6,1,1,0,0,0
2018,5,24,Fort Worth Invitational (USA),2018_5_24,2018_5_24_v0_d2_grp1_PGA,zach johnson,3.35,-1,-7,-3,4,0,0,1,0,0
2017,9,1,Dell Technologies Championship (USA),2017_9_1,2017_9_1_v0_d2_grp12_PGA,dustin johnson,2.28,5,3,-1,1,0,1,0,0,0
2017,9,1,Dell Technologies Championship (USA),2017_9_1,2017_9_1_v0_d2_grp12_PGA,jordan spieth,2.7,0,2,-5,-6,1,0,1,0,0
2017,9,1,Dell Technologies Championship (USA),2017_9_1,2017_9_1_v0_d2_grp12_PGA,justin thomas,4.1,0,-5,-1,-4,0,0,0,1,0
2020,1,23,Farmers Insurance Open (USA),2020_1_23,2020_1_23_v0_d2_grp8_PGA,hideki matsuyama,1.92,-3,-5,-3,-5,1,1,0,0,0
2020,1,23,Farmers Insurance Open (USA),2020_1_23,2020_1_23_v0_d2_grp8_PGA,jason dufner,3.35,-3,3,-1,-1,0,0,1,0,0
2020,1,23,Farmers Insurance Open (USA),2020_1_23,2020_1_23_v0_d2_grp8_PGA,max homa,4.5,-2,-1,-4,-4,0,0,0,1,0
2019,6,13,US Open (USA),2019_6_13,2019_6_13_v0_d2_grp1_PGA,rory sabbatini,2.16,-6,-4,-1,0,1,1,0,0,0
2019,6,13,US Open (USA),2019_6_13,2019_6_13_v0_d2_grp1_PGA,sam horsfield,3.55,-3,1,6,3,0,0,1,0,0
2019,6,13,US Open (USA),2019_6_13,2019_6_13_v0_d2_grp1_PGA,roberto castro,3.85,11,3,1,6,0,0,0,1,0
2020,8,13,Wyndham Championship (USA),2020_8_13,2020_8_13_v0_d2_grp8_PGA,tommy fleetwood,2.26,1,-3,-6,-6,1,1,0,0,0
2020,8,13,Wyndham Championship (USA),2020_8_13,2020_8_13_v0_d2_grp8_PGA,jim furyk,3.8,-4,-4,1,-3,0,0,0,1,0
2020,8,13,Wyndham Championship (USA),2020_8_13,2020_8_13_v0_d2_grp8_PGA,dylan frittelli,3.15,-4,-4,-3,-5,0,0,1,0,0
2020,10,1,Sanderson Farms Championship (USA),2020_10_1,2020_10_1_v0_d2_grp3_PGA,will zalatoris,2.06,-3,4,-1,-1,1,1,0,0,2
2020,10,1,Sanderson Farms Championship (USA),2020_10_1,2020_10_1_v0_d2_grp3_PGA,hank lebioda,3.6,1,-2,-1,-1,1,0,1,0,2
2020,10,1,Sanderson Farms Championship (USA),2020_10_1,2020_10_1_v0_d2_grp3_PGA,sahith theegala,3.65,-3,1,-4,0,0,0,0,1,0
2018,6,28,Quicken Loans National (USA),2018_6_28,2018_6_28_v0_d2_grp1_PGA,kevin streelman,2.62,-3,-4,-1,-8,1,0,1,0,0
2018,6,28,Quicken Loans National (USA),2018_6_28,2018_6_28_v0_d2_grp1_PGA,c.t. pan,2.38,1,-5,0,-3,0,1,0,0,0
2018,6,28,Quicken Loans National (USA),2018_6_28,2018_6_28_v0_d2_grp1_PGA,michael kim,3.5,-2,1,3,2,0,0,0,1,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d2_grp10_PGA,si woo kim,2.72,1,0,-2,7,0,0,1,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d2_grp10_PGA,brice garnett,4.0,2,0,0,-2,0,0,0,1,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d2_grp10_PGA,tyrrell hatton,2.24,-6,0,-3,-3,1,1,0,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d2_grp19_PGA,bill haas,3.25,0,-1,0,0,0,0,1,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d2_grp19_PGA,thomas pieters,2.04,0,-2,2,-4,1,1,0,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d2_grp19_PGA,kelly kraft,4.0,0,2,-4,4,0,0,0,1,0
2019,3,14,The Players Championship (USA),2019_3_14,2019_3_14_v0_d2_grp9_PGA,justin rose,3.05,-6,2,-2,-6,1,0,1,0,0
2019,3,14,The Players Championship (USA),2019_3_14,2019_3_14_v0_d2_grp9_PGA,xander schauffele,3.2,1,-3,2,2,0,0,0,1,0
2019,3,14,The Players Championship (USA),2019_3_14,2019_3_14_v0_d2_grp9_PGA,justin thomas,2.6,-6,2,4,0,0,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d2_grp26_PGA,scott piercy,1.95,-5,2,0,1,1,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d2_grp26_PGA,matthieu pavon,3.35,1,-5,0,7,0,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d2_grp26_PGA,harold varner iii,3.55,-5,-3,-1,5,0,0,0,1,0
2017,9,14,BMW Championship (USA),2017_9_14,2017_9_14_v0_d2_grp5_PGA,kyle stanley,3.3,-2,1,-3,-3,0,0,0,1,0
2017,9,14,BMW Championship (USA),2017_9_14,2017_9_14_v0_d2_grp5_PGA,kevin chappell,2.76,4,3,-1,-4,1,0,1,0,0
2017,9,14,BMW Championship (USA),2017_9_14,2017_9_14_v0_d2_grp5_PGA,webb simpson,2.62,-6,-4,-1,2,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp46_PGA,louis oosthuizen,2.96,1,-3,2,-1,1,0,0,1,2
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp46_PGA,paul casey,2.68,-2,3,-3,0,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp46_PGA,patrick reed,2.86,2,-3,-1,-1,1,0,1,0,2
2020,12,3,Mayakoba Golf Classic (Mexico),2020_12_3,2020_12_3_v0_d2_grp9_PGA,adam long,1.75,0,0,-2,-4,1,1,0,0,0
2020,12,3,Mayakoba Golf Classic (Mexico),2020_12_3,2020_12_3_v0_d2_grp9_PGA,troy merritt,2.22,-1,-2,1,-3,0,0,1,0,0
2020,12,3,Mayakoba Golf Classic (Mexico),2020_12_3,2020_12_3_v0_d2_grp9_PGA,kevin stadler,7.0,3,1,0,0,0,0,0,1,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d2_grp20_PGA,stephan jaeger,2.8,-2,-2,0,0,1,0,1,0,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d2_grp20_PGA,lee hodges,3.25,1,1,-4,7,0,0,0,1,0
2020,9,17,US Open (USA),2020_9_17,2020_9_17_v0_d2_grp20_PGA,adrian otaegui,2.7,-4,-1,0,9,0,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d2_grp3_PGA,ryan evans,2.76,-3,-2,3,8,0,0,1,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d2_grp3_PGA,chun an yu,2.7,1,1,1,11,0,1,0,0,0
2018,6,14,US Open (USA),2018_6_14,2018_6_14_v0_d2_grp3_PGA,wenchong liang,3.2,0,0,4,6,1,0,0,1,0
2019,3,21,Valspar Championship (USA),2019_3_21,2019_3_21_v0_d2_grp9_PGA,freddie jacobson,4.6,0,3,-3,2,0,0,0,1,0
2019,3,21,Valspar Championship (USA),2019_3_21,2019_3_21_v0_d2_grp9_PGA,jason kokrak,1.95,1,1,-4,0,1,1,0,0,0
2019,3,21,Valspar Championship (USA),2019_3_21,2019_3_21_v0_d2_grp9_PGA,kelly kraft,3.05,-3,4,-2,1,0,0,1,0,0
2020,7,23,3M Open (USA),2020_7_23,2020_7_23_v0_d2_grp7_PGA,russell henley,2.46,-1,-1,-2,-2,0,1,0,0,0
2020,7,23,3M Open (USA),2020_7_23,2020_7_23_v0_d2_grp7_PGA,chesson hadley,3.4,-3,-3,-3,0,0,0,0,1,0
2020,7,23,3M Open (USA),2020_7_23,2020_7_23_v0_d2_grp7_PGA,xinjun zhang,3.0,2,2,1,-4,1,0,1,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp8_PGA,dustin johnson,2.36,-6,-7,-3,1,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp8_PGA,alex noren,2.64,-3,2,1,0,0,0,1,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp8_PGA,charley hoffman,4.5,-1,-4,-4,-1,1,0,0,1,0
2018,7,5,A Military Tribute at The Greenbrier (USA),2018_7_5,2018_7_5_v0_d2_grp2_PGA,webb simpson,2.6,3,1,7,-3,1,0,1,0,2
2018,7,5,A Military Tribute at The Greenbrier (USA),2018_7_5,2018_7_5_v0_d2_grp2_PGA,brian harman,3.4,-3,0,-4,-1,0,0,0,1,0
2018,7,5,A Military Tribute at The Greenbrier (USA),2018_7_5,2018_7_5_v0_d2_grp2_PGA,tony finau,2.42,-4,1,2,-3,1,1,0,0,2
2018,7,26,Canadian Open (Canada),2018_7_26,2018_7_26_v0_d2_grp0_PGA,joaquin niemann,2.1,-3,-1,-2,-5,1,1,0,0,2
2018,7,26,Canadian Open (Canada),2018_7_26,2018_7_26_v0_d2_grp0_PGA,blayne barber,5.5,0,-2,-7,-2,0,0,0,1,0
2018,7,26,Canadian Open (Canada),2018_7_26,2018_7_26_v0_d2_grp0_PGA,byeong hun an,2.56,6,0,0,-5,1,0,1,0,2
2018,7,26,Canadian Open (Canada),2018_7_26,2018_7_26_v0_d2_grp2_PGA,charley hoffman,2.62,-4,-4,-1,-1,0,1,0,0,0
2018,7,26,Canadian Open (Canada),2018_7_26,2018_7_26_v0_d2_grp2_PGA,sergio garcia,2.7,-1,-1,0,2,0,0,1,0,0
2018,7,26,Canadian Open (Canada),2018_7_26,2018_7_26_v0_d2_grp2_PGA,brandt snedeker,3.1,4,-3,7,-2,1,0,0,1,0
2018,2,22,The Honda Classic (USA) - Play Offs,2018_2_22,2018_2_22_v0_d2_grp10_PGA,gary woodland,3.1,-4,-3,1,-2,1,0,0,1,2
2018,2,22,The Honda Classic (USA) - Play Offs,2018_2_22,2018_2_22_v0_d2_grp10_PGA,alex noren,2.84,-6,-3,-2,5,0,0,1,0,0
2018,2,22,The Honda Classic (USA) - Play Offs,2018_2_22,2018_2_22_v0_d2_grp10_PGA,tommy fleetwood,2.76,-4,-3,0,-2,1,1,0,0,2
2019,1,31,Phoenix Open (USA),2019_1_31,2019_1_31_v0_d2_grp8_PGA,andrew landry,3.35,2,1,-5,-3,0,0,0,1,0
2019,1,31,Phoenix Open (USA),2019_1_31,2019_1_31_v0_d2_grp8_PGA,patton kizzire,3.2,-2,-2,-1,-1,0,0,1,0,0
2019,1,31,Phoenix Open (USA),2019_1_31,2019_1_31_v0_d2_grp8_PGA,cameron smith,2.16,-7,-2,-3,-6,1,1,0,0,0
2020,8,20,The Northern Trust (USA),2020_8_20,2020_8_20_v0_d2_grp10_PGA,louis oosthuizen,2.4,1,-3,1,-6,1,1,0,0,0
2020,8,20,The Northern Trust (USA),2020_8_20,2020_8_20_v0_d2_grp10_PGA,brandt snedeker,4.0,1,-4,-3,1,0,0,0,1,0
2020,8,20,The Northern Trust (USA),2020_8_20,2020_8_20_v0_d2_grp10_PGA,jordan spieth,2.64,-1,-2,-3,0,0,0,1,0,0
2018,10,4,Safeway Open (USA) - Play Offs,2018_10_4,2018_10_4_v0_d2_grp5_PGA,bud cauley,3.1,5,1,4,-3,0,0,0,1,0
2018,10,4,Safeway Open (USA) - Play Offs,2018_10_4,2018_10_4_v0_d2_grp5_PGA,kevin tway,2.76,-1,-2,-4,-5,1,1,0,0,0
2018,10,4,Safeway Open (USA) - Play Offs,2018_10_4,2018_10_4_v0_d2_grp5_PGA,denny mccarthy,2.9,0,-2,-3,-1,0,0,1,0,0
2020,9,24,Corales Puntacana Resort - Club Championship (Dominican Republic),2020_9_24,2020_9_24_v0_d2_grp7_PGA,will zalatoris,1.8,1,-3,4,-1,0,1,0,0,0
2020,9,24,Corales Puntacana Resort - Club Championship (Dominican Republic),2020_9_24,2020_9_24_v0_d2_grp7_PGA,jason bohn,6.0,-3,-1,1,3,0,0,0,1,0
2020,9,24,Corales Puntacana Resort - Club Championship (Dominican Republic),2020_9_24,2020_9_24_v0_d2_grp7_PGA,justin suh,1.95,-2,2,2,-5,1,0,1,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp10_PGA,justin thomas,2.54,0,-1,-1,6,0,1,0,0,0
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp10_PGA,francesco molinari,2.7,2,-5,-5,1,1,0,1,0,2
2018,7,19,The Open Championship (United Kingdom),2018_7_19,2018_7_19_v1_d2_grp10_PGA,branden grace,3.5,-3,-1,-1,1,1,0,0,1,2
2020,12,3,Mayakoba Golf Classic (Mexico),2020_12_3,2020_12_3_v0_d2_grp0_PGA,will zalatoris,2.5,-1,-7,1,-3,0,1,0,0,0
2020,12,3,Mayakoba Golf Classic (Mexico),2020_12_3,2020_12_3_v0_d2_grp0_PGA,alex noren,3.25,-4,-1,-1,-4,1,0,0,1,2
2020,12,3,Mayakoba Golf Classic (Mexico),2020_12_3,2020_12_3_v0_d2_grp0_PGA,joel dahmen,2.6,3,-2,-9,-4,1,0,1,0,2
2019,3,14,The Players Championship (USA),2019_3_14,2019_3_14_v0_d2_grp5_PGA,francesco molinari,2.74,-2,-4,-2,-2,0,0,1,0,0
2019,3,14,The Players Championship (USA),2019_3_14,2019_3_14_v0_d2_grp5_PGA,jason day,2.72,-1,-3,0,-6,1,1,0,0,0
2019,3,14,The Players Championship (USA),2019_3_14,2019_3_14_v0_d2_grp5_PGA,tony finau,3.05,2,-3,-2,-1,0,0,0,1,0
2018,10,17,THE CJ CUP @ NINE BRIDGES (South Korea),2018_10_17,2018_10_17_v0_d2_grp3_PGA,xander schauffele,2.58,-6,0,-1,1,0,1,0,0,0
2018,10,17,THE CJ CUP @ NINE BRIDGES (South Korea),2018_10_17,2018_10_17_v0_d2_grp3_PGA,austin cook,2.98,0,-3,-4,3,0,0,1,0,0
2018,10,17,THE CJ CUP @ NINE BRIDGES (South Korea),2018_10_17,2018_10_17_v0_d2_grp3_PGA,kevin tway,3.05,-4,-5,-5,0,1,0,0,1,0
2018,5,3,Wells Fargo Championship (USA),2018_5_3,2018_5_3_v0_d2_grp10_PGA,ryan moore,2.68,0,-2,-5,2,0,0,1,0,0
2018,5,3,Wells Fargo Championship (USA),2018_5_3,2018_5_3_v0_d2_grp10_PGA,greg chalmers,6.0,0,5,-1,-1,1,0,0,1,0
2018,5,3,Wells Fargo Championship (USA),2018_5_3,2018_5_3_v0_d2_grp10_PGA,tony finau,1.97,3,-2,2,5,0,1,0,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d2_grp40_PGA,bryson dechambeau,2.22,-1,-4,-1,0,0,1,0,0,0
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d2_grp40_PGA,andy sullivan,3.75,0,0,5,-1,1,0,0,1,2
2018,8,9,PGA Championship (USA),2018_8_9,2018_8_9_v0_d2_grp40_PGA,kiradech aphibarnrat,3.4,-5,0,0,-1,1,0,1,0,2
2020,8,6,PGA Championship (USA),2020_8_6,2020_8_6_v0_d2_grp36_PGA,bud cauley,3.5,0,4,-1,1,1,0,0,1,2
2020,8,6,PGA Championship (USA),2020_8_6,2020_8_6_v0_d2_grp36_PGA,lucas glover,3.25,-2,0,4,2,0,0,1,0,0
2020,8,6,PGA Championship (USA),2020_8_6,2020_8_6_v0_d2_grp36_PGA,tyrrell hatton,2.3,-7,-5,-1,1,1,1,0,0,2
2020,9,10,Safeway Open (USA),2020_9_10,2020_9_10_v0_d2_grp3_PGA,charley hoffman,2.74,2,-2,-3,-1,0,0,1,0,0
2020,9,10,Safeway Open (USA),2020_9_10,2020_9_10_v0_d2_grp3_PGA,erik van rooyen,2.52,-2,0,0,-1,0,1,0,0,0
2020,9,10,Safeway Open (USA),2020_9_10,2020_9_10_v0_d2_grp3_PGA,will gordon,3.3,-1,3,-1,-5,1,0,0,1,0
2018,8,16,Wyndham Championship (USA),2018_8_16,2018_8_16_v0_d2_grp5_PGA,martin laird,3.0,2,-4,-1,-4,1,0,1,0,0
2018,8,16,Wyndham Championship (USA),2018_8_16,2018_8_16_v0_d2_grp5_PGA,dominic bozzelli,3.85,1,-6,-1,1,0,0,0,1,0
2018,8,16,Wyndham Championship (USA),2018_8_16,2018_8_16_v0_d2_grp5_PGA,joaquin niemann,2.22,-2,-5,1,-1,0,1,0,0,0
2018,1,11,Sony Open in Hawaii (USA) - Play Offs,2018_1_11,2018_1_11_v0_d2_grp8_PGA,xander schauffele,4.0,10,3,-1,-6,1,0,0,1,0
2018,1,11,Sony Open in Hawaii (USA) - Play Offs,2018_1_11,2018_1_11_v0_d2_grp8_PGA,jordan spieth,1.96,0,-5,-7,-2,0,1,0,0,0
2018,1,11,Sony Open in Hawaii (USA) - Play Offs,2018_1_11,2018_1_11_v0_d2_grp8_PGA,daniel berger,3.35,-1,1,-3,-2,0,0,1,0,0
2018,11,1,Shriners Hospitals for Children Open (USA),2018_11_1,2018_11_1_v0_d2_grp6_PGA,kevin tway,4.1,-5,-5,0,-5,1,0,0,1,2
2018,11,1,Shriners Hospitals for Children Open (USA),2018_11_1,2018_11_1_v0_d2_grp6_PGA,bryson dechambeau,2.42,-3,0,5,-5,1,1,0,0,2
2018,11,1,Shriners Hospitals for Children Open (USA),2018_11_1,2018_11_1_v0_d2_grp6_PGA,patrick cantlay,2.78,-5,-4,-4,-4,0,0,1,0,0
2017,9,1,Dell Technologies Championship (USA),2017_9_1,2017_9_1_v0_d2_grp1_PGA,webb simpson,2.72,-1,-6,-4,-1,0,0,1,0,0
2017,9,1,Dell Technologies Championship (USA),2017_9_1,2017_9_1_v0_d2_grp1_PGA,kevin chappell,2.66,-3,4,3,-1,0,1,0,0,0
2017,9,1,Dell Technologies Championship (USA),2017_9_1,2017_9_1_v0_d2_grp1_PGA,adam hadwin,3.2,-1,5,2,-6,1,0,0,1,0
2018,3,8,Valspar Championship (USA),2018_3_8,2018_3_8_v0_d2_grp9_PGA,justin rose,2.6,-1,-2,1,-2,1,1,0,0,0
2018,3,8,Valspar Championship (USA),2018_3_8,2018_3_8_v0_d2_grp9_PGA,rory mcilroy,2.62,3,-2,2,2,0,0,1,0,0
2018,3,8,Valspar Championship (USA),2018_3_8,2018_3_8_v0_d2_grp9_PGA,gary woodland,3.5,1,-2,0,4,0,0,0,1,0
2017,10,26,WGC-HSBC Champions (China),2017_10_26,2017_10_26_v1_d2_grp7_PGA,henrik stenson,3.0,-4,2,-5,-3,0,0,0,1,0
2017,10,26,WGC-HSBC Champions (China),2017_10_26,2017_10_26_v1_d2_grp7_PGA,jason day,2.8,-6,-3,2,2,0,0,1,0,0
2017,10,26,WGC-HSBC Champions (China),2017_10_26,2017_10_26_v1_d2_grp7_PGA,brooks koepka,2.72,-4,-1,-1,-4,1,1,0,0,0
2020,10,15,THE CJ CUP @ SHADOW CREEK (World),2020_10_15,2020_10_15_v0_d2_grp1_PGA,xander schauffele,2.2,0,0,2,-8,1,1,0,0,0
2020,10,15,THE CJ CUP @ SHADOW CREEK (World),2020_10_15,2020_10_15_v0_d2_grp1_PGA,viktor hovland,3.7,-1,3,1,-6,0,0,0,1,0
2020,10,15,THE CJ CUP @ SHADOW CREEK (World),2020_10_15,2020_10_15_v0_d2_grp1_PGA,collin morikawa,2.84,3,1,-4,-7,0,0,1,0,0
2020,8,27,BMW Championship (USA) - Play Offs,2020_8_27,2020_8_27_v0_d2_grp0_PGA,patrick cantlay,2.16,2,-2,2,-2,1,1,0,0,0
2020,8,27,BMW Championship (USA) - Play Offs,2020_8_27,2020_8_27_v0_d2_grp0_PGA,mackenzie hughes,3.15,1,-2,-3,3,0,0,1,0,0
2020,8,27,BMW Championship (USA) - Play Offs,2020_8_27,2020_8_27_v0_d2_grp0_PGA,byeong hun an,3.75,-5,-1,2,4,0,0,0,1,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d2_grp23_PGA,jazz janewattananond,1.86,0,1,-1,-2,1,1,0,0,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d2_grp23_PGA,tyler hall,4.7,1,1,1,3,0,0,0,1,0
2019,5,16,PGA Championship (USA),2019_5_16,2019_5_16_v0_d2_grp23_PGA,michael kim,3.6,6,3,2,1,0,0,1,0,0
2019,6,13,US Open (USA),2019_6_13,2019_6_13_v0_d2_grp2_PGA,cameron young,5.8,1,1,1,5,0,0,0,1,0
2019,6,13,US Open (USA),2019_6_13,2019_6_13_v0_d2_grp2_PGA,marcus kinhult,2.7,7,-3,0,-1,1,0,1,0,0
2019,6,13,US Open (USA),2019_6_13,2019_6_13_v0_d2_grp2_PGA,brian stuard,1.97,1,2,-7,2,0,1,0,0,0
2019,1,10,Sony Open in Hawaii (USA),2019_1_10,2019_1_10_v0_d2_grp9_PGA,bryson dechambeau,2.86,-5,-1,-5,-3,0,0,1,0,0
2019,1,10,Sony Open in Hawaii (USA),2019_1_10,2019_1_10_v0_d2_grp9_PGA,gary woodland,2.82,2,-6,-6,-4,1,1,0,0,2
2019,1,10,Sony Open in Hawaii (USA),2019_1_10,2019_1_10_v0_d2_grp9_PGA,jordan spieth,2.9,1,-3,-2,-4,1,0,0,1,2
2019,8,1,Wyndham Championship (USA),2019_8_1,2019_8_1_v0_d2_grp1_PGA,cameron smith,2.34,-4,-5,-2,1,0,1,0,0,0
2019,8,1,Wyndham Championship (USA),2019_8_1,2019_8_1_v0_d2_grp1_PGA,ted potter jr,3.8,5,0,-4,0,0,0,0,1,0
2019,8,1,Wyndham Championship (USA),2019_8_1,2019_8_1_v0_d2_grp1_PGA,dylan frittelli,2.9,-2,-3,-2,-2,1,0,1,0,0
2020,10,8,Shriners Hospitals for Children Open (USA) - Play Offs,2020_10_8,2020_10_8_v0_d2_grp7_PGA,keegan bradley,2.8,0,3,-7,-4,1,0,1,0,0
2020,10,8,Shriners Hospitals for Children Open (USA) - Play Offs,2020_10_8,2020_10_8_v0_d2_grp7_PGA,paul casey,2.22,-2,2,0,-3,0,1,0,0,0
2020,10,8,Shriners Hospitals for Children Open (USA) - Play Offs,2020_10_8,2020_10_8_v0_d2_grp7_PGA,hudson swafford,4.3,-4,-5,-1,0,0,0,0,1,0
2019,8,8,The Northern Trust (USA),2019_8_8,2019_8_8_v0_d2_grp0_PGA,justin thomas,2.68,-7,-1,-1,-3,1,1,0,0,2
2019,8,8,The Northern Trust (USA),2019_8_8,2019_8_8_v0_d2_grp0_PGA,bryson dechambeau,3.25,-9,2,4,-3,1,0,0,1,2
2019,8,8,The Northern Trust (USA),2019_8_8,2019_8_8_v0_d2_grp0_PGA,tommy fleetwood,2.94,-1,-4,0,1,0,0,1,0,0
2018,8,23,The Northern Trust (USA),2018_8_23,2018_8_23_v0_d2_grp7_PGA,tiger woods,2.46,0,-2,-4,0,0,1,0,0,0
2018,8,23,The Northern Trust (USA),2018_8_23,2018_8_23_v0_d2_grp7_PGA,marc leishman,3.65,1,-1,1,-2,0,0,0,1,0
